"indice_tiempo","region","ruta_natural","provincia_codigo","provincia_nombre","departamento_partido","localidad","clasificacion","tipo","establecimientos","unidades","habitaciones","plazas"
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","El Mollar","Conjunto de unidades turisticas","Otros colectivos",2,12,0,39
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","El Mollar","Establecimiento rural","Parahoteleros",1,0,10,25
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","Tafí del Valle","Albergue / b&b / hostel","Parahoteleros",22,0,193,617
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","Tafí del Valle","Apart hotel","Hoteleros",1,0,8,40
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","Tafí del Valle","Cabañas / bungalows","Parahoteleros",18,132,0,362
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","Tafí del Valle","Conjunto de unidades turisticas","Otros colectivos",13,67,0,228
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","Tafí del Valle","Establecimiento rural","Parahoteleros",3,0,26,67
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","Tafí del Valle","Hosteria","Parahoteleros",6,0,102,297
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","Tafí del Valle","Hotel 1 estrella","Hoteleros",1,0,14,34
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","Tafí del Valle","Hotel 2 estrellas","Hoteleros",1,0,45,164
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","Tafí del Valle","Hotel 3 estrellas","Hoteleros",3,0,81,194
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","Tafí del Valle","Hotel 4 estrellas","Hoteleros",1,0,37,95
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","Tafí del Valle","Hotel boutique","Hoteleros",1,0,5,16
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí del Valle","Tafí del Valle","Posada","Parahoteleros",5,0,25,73
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Trancas","San Pedro de Colalao","Albergue / b&b / hostel","Parahoteleros",19,0,238,818
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Trancas","San Pedro de Colalao","Cabañas / bungalows","Parahoteleros",2,22,0,59
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Trancas","San Pedro de Colalao","Conjunto de unidades turisticas","Otros colectivos",1,12,0,56
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Trancas","San Pedro de Colalao","Hosteria","Parahoteleros",1,0,36,120
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Trancas","San Pedro de Colalao","Posada","Parahoteleros",2,0,17,43
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Trancas","Villa de Trancas","Albergue / b&b / hostel","Parahoteleros",1,0,6,18
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí Viejo","San Javier","Hosteria","Parahoteleros",1,0,8,25
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí Viejo","San Javier","Hotel 4 estrellas","Hoteleros",1,0,55,135
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Tafí Viejo","San Javier","Residencia universitaria","Otros colectivos",1,0,28,100
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Yerba Buena","Yerba Buena - Marcos Paz","Albergue / b&b / hostel","Parahoteleros",1,0,8,22
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Yerba Buena","Yerba Buena - Marcos Paz","Hosteria","Parahoteleros",1,0,19,60
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Yerba Buena","Yerba Buena - Marcos Paz","Hotel 3 estrellas","Hoteleros",1,0,40,77
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Yerba Buena","Yerba Buena - Marcos Paz","Posada","Parahoteleros",1,0,5,10
2021,"Norte","Valles, Quebradas y Yungas","90","Tucumán","Yerba Buena","Yerba Buena - Marcos Paz","Residencia universitaria","Otros colectivos",1,0,46,230
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Chos Malal","Chos Malal","Albergue / b&b / hostel","Parahoteleros",2,0,9,35
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Chos Malal","Chos Malal","Apart hotel","Hoteleros",2,0,16,48
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Chos Malal","Chos Malal","Camping","Otros colectivos",2,47,0,0
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Chos Malal","Chos Malal","Complejo turistico","Parahoteleros",2,1,19,110
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Chos Malal","Chos Malal","Hosteria","Parahoteleros",2,0,23,53
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Chos Malal","Chos Malal","Hotel 2 estrellas","Hoteleros",1,0,46,96
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Chos Malal","Chos Malal","Hotel 3 estrellas","Hoteleros",1,0,16,40
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Chos Malal","Chos Malal","Hotel sin categorizar","Hoteleros",1,0,19,42
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Chos Malal","Chos Malal","Hotel sindical / mutual","Hoteleros",1,0,18,42
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Chos Malal","Chos Malal","Residencial","Parahoteleros",1,0,8,18
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Chos Malal","Tricao Malal","Residencial","Parahoteleros",1,0,8,18
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Minas","Andacollo","Cabañas / bungalows","Parahoteleros",1,3,0,12
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Minas","Andacollo","Camping","Otros colectivos",1,27,0,0
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Minas","Andacollo","Complejo turistico","Parahoteleros",1,0,13,45
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Minas","Andacollo","Hosteria","Parahoteleros",3,0,20,45
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Minas","Guañacos","Conjunto de unidades turisticas","Otros colectivos",1,3,0,13
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Minas","Huinganco","Cabañas / bungalows","Parahoteleros",2,4,0,14
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Minas","Huinganco","Camping","Otros colectivos",1,17,0,0
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Minas","Huinganco","Conjunto de unidades turisticas","Otros colectivos",4,9,0,42
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Minas","Las Ovejas","Cabañas / bungalows","Parahoteleros",3,8,0,34
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Minas","Las Ovejas","Conjunto de unidades turisticas","Otros colectivos",2,4,0,18
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Minas","Las Ovejas","Hosteria","Parahoteleros",1,0,20,40
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Minas","Los Miches","Establecimiento rural","Parahoteleros",1,0,3,7
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Minas","Manzano Amargo","Conjunto de unidades turisticas","Otros colectivos",2,6,0,21
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Minas","Varvarco / Invernada Vieja","Cabañas / bungalows","Parahoteleros",1,5,0,20
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Minas","Varvarco / Invernada Vieja","Hosteria","Parahoteleros",1,0,16,32
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Pehuenches","Barrancas","Camping","Otros colectivos",1,4,0,0
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Pehuenches","Barrancas","Hosteria","Parahoteleros",2,0,11,32
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Pehuenches","Buta Ranquil","Hotel 3 estrellas","Hoteleros",1,0,23,46
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Pehuenches","Rincón de los Sauces","Complejo turistico","Parahoteleros",2,0,151,336
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Pehuenches","Rincón de los Sauces","Hotel 1 estrella","Hoteleros",1,0,30,62
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Pehuenches","Rincón de los Sauces","Hotel 3 estrellas","Hoteleros",1,0,19,44
2021,"Patagonia","Desiertos y Volcanes","58","Neuquén","Pehuenches","Rincón de los Sauces","Hotel sin categorizar","Hoteleros",2,0,24,51
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Río Grande","Río Grande","Albergue / b&b / hostel","Parahoteleros",2,0,18,35
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Río Grande","Río Grande","Apart hotel","Hoteleros",2,0,16,48
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Río Grande","Río Grande","Conjunto de unidades turisticas","Otros colectivos",2,7,0,25
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Río Grande","Río Grande","Establecimiento rural","Parahoteleros",7,0,39,89
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Río Grande","Río Grande","Hospedaje","Parahoteleros",2,0,16,32
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Río Grande","Río Grande","Hosteria","Parahoteleros",4,0,42,83
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Río Grande","Río Grande","Hotel 1 estrella","Hoteleros",1,0,11,22
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Río Grande","Río Grande","Hotel 2 estrellas","Hoteleros",1,0,21,46
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Río Grande","Río Grande","Hotel 3 estrellas","Hoteleros",2,0,49,119
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Río Grande","Río Grande","Hotel 4 estrellas","Hoteleros",1,0,42,109
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Río Grande","Río Grande","Hotel 5 estrellas","Hoteleros",1,0,64,128
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Tolhuin","Tolhuin","Albergue / b&b / hostel","Parahoteleros",1,0,4,14
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Tolhuin","Tolhuin","Cabañas / bungalows","Parahoteleros",13,68,0,300
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Tolhuin","Tolhuin","Camping","Otros colectivos",1,0,0,0
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Tolhuin","Tolhuin","Complejo turistico","Parahoteleros",2,4,8,49
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Tolhuin","Tolhuin","Hosteria","Parahoteleros",2,0,38,86
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Ushuaia","Ushuaia","Albergue / b&b / hostel","Parahoteleros",31,0,174,618
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Ushuaia","Ushuaia","Apart hotel","Hoteleros",11,0,128,504
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Ushuaia","Ushuaia","Cabañas / bungalows","Parahoteleros",15,79,0,313
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Ushuaia","Ushuaia","Camping","Otros colectivos",1,0,0,0
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Ushuaia","Ushuaia","Complejo turistico","Parahoteleros",1,10,33,106
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Ushuaia","Ushuaia","Conjunto de unidades turisticas","Otros colectivos",56,191,0,599
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Ushuaia","Ushuaia","Establecimiento rural","Parahoteleros",1,0,4,8
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Ushuaia","Ushuaia","Hospedaje","Parahoteleros",5,0,57,126
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Ushuaia","Ushuaia","Hosteria","Parahoteleros",22,0,236,487
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Ushuaia","Ushuaia","Hotel 1 estrella","Hoteleros",6,0,177,371
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Ushuaia","Ushuaia","Hotel 2 estrellas","Hoteleros",4,0,102,211
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Ushuaia","Ushuaia","Hotel 3 estrellas","Hoteleros",12,0,491,1068
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Ushuaia","Ushuaia","Hotel 4 estrellas","Hoteleros",8,0,521,1114
2021,"Patagonia","Fin del Mundo","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","Ushuaia","Ushuaia","Hotel 5 estrellas","Hoteleros",3,0,229,468
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Atreucó","Doblas","Hospedaje","Parahoteleros",1,0,5,12
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Atreucó","Doblas","Hosteria","Parahoteleros",1,0,6,15
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Atreucó","Macachín","Hospedaje","Parahoteleros",1,0,6,12
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Atreucó","Macachín","Hosteria","Parahoteleros",2,0,29,68
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Atreucó","Macachín","Hotel 1 estrella","Hoteleros",1,0,10,29
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Atreucó","Macachín","Hotel 3 estrellas","Hoteleros",1,0,36,80
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Atreucó","Miguel Riglos","Hospedaje","Parahoteleros",1,0,6,12
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Atreucó","Miguel Riglos","Hotel sin categorizar","Hoteleros",1,0,6,14
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Caleu Caleu","La Adela","Cabañas / bungalows","Parahoteleros",3,15,0,86
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Caleu Caleu","La Adela","Hosteria","Parahoteleros",1,0,8,32
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Caleu Caleu","La Adela","Hotel sin categorizar","Hoteleros",2,0,12,35
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Caleu Caleu","La Adela","Motel","Hoteleros",2,0,13,50
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Capital","Santa Rosa","Apart hotel","Hoteleros",2,0,46,177
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Capital","Santa Rosa","Conjunto de unidades turisticas","Otros colectivos",22,69,0,288
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Capital","Santa Rosa","Establecimiento rural","Parahoteleros",1,0,12,24
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Capital","Santa Rosa","Hospedaje","Parahoteleros",2,0,56,160
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Capital","Santa Rosa","Hosteria","Parahoteleros",3,0,35,94
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Capital","Santa Rosa","Hotel 1 estrella","Hoteleros",5,0,109,279
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Capital","Santa Rosa","Hotel 2 estrellas","Hoteleros",1,0,17,60
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Capital","Santa Rosa","Hotel 3 estrellas","Hoteleros",6,0,287,686
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Capital","Santa Rosa","Hotel 4 estrellas","Hoteleros",3,0,195,412
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Capital","Santa Rosa","Motel","Hoteleros",2,0,61,240
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Capital","Santa Rosa","Residencial","Parahoteleros",1,0,20,62
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Catriló","Catriló","Hospedaje","Parahoteleros",1,0,10,20
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Catriló","Catriló","Hosteria","Parahoteleros",1,0,14,23
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Catriló","Catriló","Hotel 3 estrellas","Hoteleros",1,0,10,24
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Catriló","Lonquimay","Hotel 3 estrellas","Hoteleros",1,0,10,20
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Chapaleufú","Bernardo Larroude","Cabañas / bungalows","Parahoteleros",2,10,0,65
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Chapaleufú","Bernardo Larroude","Camping","Otros colectivos",1,0,0,0
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Chapaleufú","Bernardo Larroude","Hotel 1 estrella","Hoteleros",1,0,10,26
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Chapaleufú","Intendente Alvear","Cabañas / bungalows","Parahoteleros",1,4,0,20
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Chapaleufú","Intendente Alvear","Hospedaje","Parahoteleros",1,0,8,17
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Chapaleufú","Intendente Alvear","Hosteria","Parahoteleros",1,0,27,51
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Chapaleufú","Intendente Alvear","Hotel sin categorizar","Hoteleros",1,0,5,9
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Chapaleufú","Sarah","Establecimiento rural","Parahoteleros",1,0,5,12
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Conhelo","Eduardo Castex","Hospedaje","Parahoteleros",1,0,4,10
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Conhelo","Eduardo Castex","Hosteria","Parahoteleros",2,0,17,36
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Conhelo","Eduardo Castex","Hotel 3 estrellas","Hoteleros",1,0,27,54
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Conhelo","Eduardo Castex","Hotel sin categorizar","Hoteleros",1,0,9,15
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Conhelo","Winifreda","Cabañas / bungalows","Parahoteleros",1,2,0,4
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Conhelo","Winifreda","Camping","Otros colectivos",1,0,0,0
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Conhelo","Winifreda","Hosteria","Parahoteleros",1,0,13,28
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Conhelo","Winifreda","Motel","Hoteleros",1,0,6,20
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Guatraché","Alpachiri","Hospedaje","Parahoteleros",1,0,9,24
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Guatrache","General Manuel Campos","Hospedaje","Parahoteleros",1,0,4,9
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Guatrache","General Manuel Campos","Hotel sin categorizar","Hoteleros",1,0,2,8
2021,"Patagonia","Llanuras y Costa Atlantica","42","La Pampa","Guatraché","Guatraché","Albergue / b&b / hostel","Parahoteleros",1,0,2,12
